imdbId,filename,file_path,width,height,format,md5,dhash,Title,Genre,target_genres
1462677,1462677.jpg,../data/raw/1462677.jpg,182,268,JPEG,3e3cd28fdd5d73441ddf1c7cea176812,e8ccd0d1e4b2c861,Zombie Reanimation (2009),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']"
1468321,1468321.jpg,../data/raw/1468321.jpg,182,268,JPEG,3f4439ff4f5d192631764a34f2b8f8b4,0113fb7331336c2c,Higashi no Eden GekijÌ«ban II: Paradise Lost (2010),Animation|Mystery|Thriller,['Animation']
1468322,1468322.jpg,../data/raw/1468322.jpg,182,268,JPEG,33ea1b56f2e6d1a51cd44ce2436008f0,234b4c9473cecc29,Hottarake no shima - Haruka to maho no kagami (2009),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1470023,1470023.jpg,../data/raw/1470023.jpg,182,268,JPEG,bb66c762562ebeb014194b7ddcb8b0fc,f0f8e8d88a72c4a6,MacGruber (2010),Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']"
1472122,1472122.jpg,../data/raw/1472122.jpg,182,268,JPEG,b617bb6d711751b4630c8a3a494100f1,dcc8b2d2c80887f1,Dante's Hell Animated (2013),Animation|Short,['Animation']
1473345,1473345.jpg,../data/raw/1473345.jpg,182,268,JPEG,09279cf436442105ae17bd5e6278b38d,993c6ccf35964ea6,Bionicle: The Legend Reborn (2009),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1474276,1474276.jpg,../data/raw/1474276.jpg,182,268,JPEG,7486021e99870a64005023e0a479c059,49291b4f4f0e4d61,Summer Wars (2009),Animation|Action|Comedy,"['Animation', 'Action', 'Comedy']"
1477109,1477109.jpg,../data/raw/1477109.jpg,182,268,JPEG,298ab3978ef14020a091e76380758adb,c68021525a88ccff,Space Battleship Yamato (2010),Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']"
147926,147926.jpg,../data/raw/147926.jpg,182,268,JPEG,bb5471f5de579a6f044db24b5c6e55b2,f0caebd8d2b43466,The Brave Little Toaster Goes to Mars (1998),Animation|Adventure|Family,"['Animation', 'Adventure']"
1480660,1480660.jpg,../data/raw/1480660.jpg,182,268,JPEG,18871580fcccd3c8104ab3518c6c3fc8,2b04727898eef627,Halo Legends (2010),Animation|Action|Sci-Fi,"['Animation', 'Action']"
1482459,1482459.jpg,../data/raw/1482459.jpg,182,268,JPEG,36d41f23fa2cc0027a375e416a7ce88f,c769eccc23d8d0f0,The Lorax (2012),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
1482967,1482967.jpg,../data/raw/1482967.jpg,182,268,JPEG,acf08bf841d701574f15c467868114cd,034769d5d7e91f0e,Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009),Animation|Short|Comedy,"['Animation', 'Comedy']"
1483025,1483025.jpg,../data/raw/1483025.jpg,182,268,JPEG,122f4703ece694a155efe000cdfbc398,d195c8d491890f33,Planet Hulk (2010),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1483797,1483797.jpg,../data/raw/1483797.jpg,182,268,JPEG,f4915e6606145940ee04724869e5c51e,f0bcd6d74b6de5e0,Redline (2009),Animation|Action|Sci-Fi,"['Animation', 'Action']"
1483803,1483803.jpg,../data/raw/1483803.jpg,182,268,JPEG,0995e161fe8de740b00ebae396532cd8,e88e23e8e0d818ec,Stargate SG-1: Children of the Gods - Final Cut (2009),Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']"
1486193,1486193.jpg,../data/raw/1486193.jpg,182,268,JPEG,071979a25641476d93263fbab10c9a3d,d0d654d8da565757,5 Days of War (2011),Action|Drama|War,"['Action', 'Drama']"
1487931,1487931.jpg,../data/raw/1487931.jpg,182,268,JPEG,39bde167e2394141adf5ee1b86039f50,1b059393263634b4,Khumba (2013),Animation|Adventure|Family,"['Animation', 'Adventure']"
1488181,1488181.jpg,../data/raw/1488181.jpg,182,268,JPEG,2b4c66fd53d96e2100690cbb20f2c578,e092889d15a6c41d,Zambezia (2012),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
1490017,1490017.jpg,../data/raw/1490017.jpg,182,268,JPEG,39b020594e5c2bb19a77b8ff14ca856b,a939e9e1e8b292f2,The Lego Movie (2014),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1494772,1494772.jpg,../data/raw/1494772.jpg,182,268,JPEG,0fb93949ca01a106ec413b148efc5be2,f9b9d3c7193372b0,Justice League: Crisis on Two Earths (2010),Animation|Action|Sci-Fi,"['Animation', 'Action']"
1495776,1495776.jpg,../data/raw/1495776.jpg,182,268,JPEG,0a43cd93057e1fefb673c326b6dc773d,c50d34456d3012c4,Germ (2013),Action|Drama|Horror,"['Action', 'Drama', 'Horror']"
1496025,1496025.jpg,../data/raw/1496025.jpg,182,268,JPEG,c762469e99651ec16cff3226035583a2,f3ebcb53272f778f,Underworld Awakening (2012),Action|Fantasy|Horror,"['Action', 'Horror']"
1499213,1499213.jpg,../data/raw/1499213.jpg,182,268,JPEG,b402744f5f84c25d22d01ed597c7e229,3964f6c36222e8d1,Bye-Bye Bin Laden (2009),Animation|Comedy,"['Animation', 'Comedy']"
1504443,1504443.jpg,../data/raw/1504443.jpg,182,268,JPEG,d24f4dd4b99515b61f281af657c6f953,b81b5b77d3f4b5f7,Mongolian Death Worm (2010),Action|Horror|Sci-Fi,"['Action', 'Horror']"
1506448,1506448.jpg,../data/raw/1506448.jpg,182,268,JPEG,28765a360164e76c1f63d4b9400eef34,b3230638e9cb1e22,Peiru Kokun (2006),Animation|Short|Sci-Fi,['Animation']
1506940,1506940.jpg,../data/raw/1506940.jpg,182,268,JPEG,a8b1368faef3087c9d5e2f33d6032c1b,d4f062f2732ee0e0,2012: Time for Change (2010),Documentary|Animation|News,['Animation']
150814,150814.jpg,../data/raw/150814.jpg,182,268,JPEG,e9c198da6eeb0552d586a591a2889b46,c9515e044466ca3d,Halloween (1931),Animation|Short|Comedy,"['Animation', 'Comedy']"
1509767,1509767.jpg,../data/raw/1509767.jpg,182,268,JPEG,5268d4518456b935ff312f47bf3b1fe6,ecc4ece59b8cc028,The Three Musketeers (2011),Action|Adventure|Romance,"['Action', 'Adventure', 'Romance']"
1512222,1512222.jpg,../data/raw/1512222.jpg,182,268,JPEG,42d6b2727341890d416027f3ef9c90e5,f8ca8fd4b4b8d0e4,Night of the Living Dead: Darkest Dawn (2015),Animation|Horror,"['Animation', 'Horror']"
1512792,1512792.jpg,../data/raw/1512792.jpg,182,268,JPEG,6997b0800b17a1a4aa5d9e392158792e,9e9fcf928ea68371,Playmobil: The Secret of Pirate Island (2009),Animation|Family,['Animation']
151683,151683.jpg,../data/raw/151683.jpg,182,268,JPEG,c751461cd4bbe4818a87e497cebfbde1,f2fa7366f65b095e,My Date with the President's Daughter,Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1517260,1517260.jpg,../data/raw/1517260.jpg,182,268,JPEG,85c9a965131f0c0f79573ee6a67f7093,1b8d2496c8c1f8f0,The Host (2013),Action|Adventure|Romance,"['Action', 'Adventure', 'Romance']"
1517470,1517470.jpg,../data/raw/1517470.jpg,182,268,JPEG,38fb37dcf3a5266ec532eae34b17db8b,cc4e37160d8cde4b,Doragon bÌ«ru Z: Atsumare! GokÌÈ WÌ¢rudo (1992),Animation|Short|Action,"['Animation', 'Action']"
151866,151866.jpg,../data/raw/151866.jpg,182,268,JPEG,244ae009a42c353fdf8fadd2fd5c8c8f,8accc6c1a1e8e6ed,Outlanders (1986),Animation|Sci-Fi,['Animation']
1520380,1520380.jpg,../data/raw/1520380.jpg,182,268,JPEG,8dfb2109f375806c88ec3c1cc2fb0638,1e9fb7b1737b271c,Runaway (2009),Animation|Short|Comedy,"['Animation', 'Comedy']"
1520392,1520392.jpg,../data/raw/1520392.jpg,182,268,JPEG,50feedba51ac2451453527feb52caff8,96b5373c0f2eb0f0,Tales of Vesperia: The First Strike (2009),Animation,['Animation']
152265,152265.jpg,../data/raw/152265.jpg,182,268,JPEG,0beeaca46e99017c88bcd0217bf532f9,591a4f0f13973515,Safety Patrol,Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1523317,1523317.jpg,../data/raw/1523317.jpg,182,268,JPEG,a004dd80bf02e3e483288807cbe75bb6,c2f0f09088c84b94,The Lady and the Reaper (La dama y la muerte) (2009),Animation|Short|Comedy,"['Animation', 'Comedy']"
1524137,1524137.jpg,../data/raw/1524137.jpg,182,268,JPEG,1df87ff93ad2f6d39fb48c0e68dbba0c,132386c2a26dcdcd,Contraband (2012),Action|Crime|Drama,"['Action', 'Drama']"
1525835,1525835.jpg,../data/raw/1525835.jpg,182,268,JPEG,9eb2786a020becbdb67bc2174db7fe0c,b5db6a223115d410,Gantz (2010),Action|Horror|Sci-Fi,"['Action', 'Horror']"
1527,1527.jpg,../data/raw/1527.jpg,182,268,JPEG,b7d687a47edace62d78ff7e2dcaa25e7,9f0f771773674f47,The Revenge of a Kinematograph Cameraman (1912),Animation|Short|Comedy,"['Animation', 'Comedy']"
1533749,1533749.jpg,../data/raw/1533749.jpg,182,268,JPEG,347967c5277d7d8254bf7bb534158f9c,b2f3692cdcb8c8cc,San siu lam zi (2011),Action|Drama,"['Action', 'Drama']"
1537314,1537314.jpg,../data/raw/1537314.jpg,182,268,JPEG,530be19d7b2523c3e418d344f791fc24,5bcf6667ffd23bdb,The Flying Machine (2011),Animation|Adventure|Family,"['Animation', 'Adventure']"
1537759,1537759.jpg,../data/raw/1537759.jpg,182,268,JPEG,3cd33a3395876095df7c368534bcc1ca,0619862363432b8b,Dug's Special Mission (2009),Animation|Short|Comedy,"['Animation', 'Comedy']"
1538403,1538403.jpg,../data/raw/1538403.jpg,182,268,JPEG,f11fd7ea755955d8c939f186bc56f7cf,ffbbb7dfdfd7eba2,The Mortal Instruments: City of Bones (2013),Action|Fantasy|Horror,"['Action', 'Horror']"
153997,153997.jpg,../data/raw/153997.jpg,182,268,JPEG,d70edd8d816bb1271b5e7b1f53290f5c,3574767c56535b64,"You're a Good Man, Charlie Brown (1985)",Animation|Comedy|Family,"['Animation', 'Comedy']"
1543920,1543920.jpg,../data/raw/1543920.jpg,182,268,JPEG,9cbf5e6a1e47c68abd606a0f7989da3a,f1f06c267397ece8,Turtles Forever (2009),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1545106,1545106.jpg,../data/raw/1545106.jpg,182,268,JPEG,cee626a24092dfb6271438205fc1bee7,271e9b2d35b0ac66,Vamps (2012),Comedy|Horror|Romance,"['Comedy', 'Horror', 'Romance']"
1546036,1546036.jpg,../data/raw/1546036.jpg,182,268,JPEG,b5baf5de61dad7cbedf6752be58067ca,2b2b8ac4c49f9eb4,The Drawn Together Movie: The Movie! (2010),Animation|Comedy|Mystery,"['Animation', 'Comedy']"
1551621,1551621.jpg,../data/raw/1551621.jpg,182,268,JPEG,db4b3dd6034516f6ca4a23617fb7d918,62fcdbda98ccd298,Raging Phoenix (2009),Action|Romance,"['Action', 'Romance']"
15532,15532.jpg,../data/raw/15532.jpg,182,268,JPEG,1ddb0cfbafea759fd5e111334c009171,093c18c3ea1824a3,Die Abenteuer des Prinzen Achmed (1926),Animation|Adventure|Fantasy,"['Animation', 'Adventure']"
1561457,1561457.jpg,../data/raw/1561457.jpg,182,268,JPEG,d40b4fe01b1cbee2624bb4f071df5f32,30bc3c369edf8e98,Double Down (2005),Action|Drama|Romance,"['Action', 'Drama', 'Romance']"
1563725,1563725.jpg,../data/raw/1563725.jpg,182,268,JPEG,22b684a460c78d670b10322b7bcedbf8,c0a4eaf89ae8f0f8,Logorama (2009),Animation|Short|Action,"['Animation', 'Action']"
1567609,1567609.jpg,../data/raw/1567609.jpg,182,268,JPEG,c43a087c37d293ea450e3a9b6e8385ac,b024ba781c3b7636,Get the Gringo (2012),Action|Crime|Drama,"['Action', 'Drama']"
1568921,1568921.jpg,../data/raw/1568921.jpg,182,268,JPEG,afe97090b28f126bf5b7c9005a4bb0d8,6331f1f8e8e0f0f0,The Secret World of Arrietty (2010),Animation|Adventure|Family,"['Animation', 'Adventure']"
1572781,1572781.jpg,../data/raw/1572781.jpg,182,268,JPEG,b8474614707c902bbe6a83108acb36a5,2666889bc9cdcdd6,Suzumiya Haruhi no shÌ«shitsu (2010),Animation|Comedy|Drama,"['Animation', 'Comedy', 'Drama']"
158489,158489.jpg,../data/raw/158489.jpg,182,268,JPEG,d96f330030eb33e87a3cf4a741375074,70b2321ec9e4e1b1,Biteu (1997),Action|Crime|Drama,"['Action', 'Drama']"
158590,158590.jpg,../data/raw/158590.jpg,182,268,JPEG,8bf153a44c22424d6a157eb689ff544e,b8d68d6a2c8c3c78,New Dominion Tank Police (1993),Animation|Short|Action,"['Animation', 'Action']"
158591,158591.jpg,../data/raw/158591.jpg,182,268,JPEG,d0ed1103f6c7fab39887f02e27b357f4,a6a8f0d0983075e0,Dominion Tank Police (1988),Animation|Action|Comedy,"['Animation', 'Action', 'Comedy']"
158644,158644.jpg,../data/raw/158644.jpg,182,268,JPEG,e031cc49a8d90c1f0698a76ca3b5feac,edd8b8f5c7c3d96c,Green Legend Ran (1992),Animation|Drama|Fantasy,"['Animation', 'Drama']"
1587157,1587157.jpg,../data/raw/1587157.jpg,182,268,JPEG,e37fe827d29910ea0ce97ea7f09e880c,e8f43b696949d4a6,Yu-Gi-Oh! Bonds Beyond Time (2010),Animation|Action|Fantasy,"['Animation', 'Action']"
1587414,1587414.jpg,../data/raw/1587414.jpg,182,268,JPEG,5b95a787c773b75cd6c278932d4d9e9c,bac298b23637f7cc,Lego: The Adventures of Clutch Powers (2010),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1588173,1588173.jpg,../data/raw/1588173.jpg,182,268,JPEG,a73a2db2168eedc9c67d922bedc67a82,ca9a89c89aa5a512,Warm Bodies (2013),Comedy|Horror|Romance,"['Comedy', 'Horror', 'Romance']"
1591479,1591479.jpg,../data/raw/1591479.jpg,182,268,JPEG,469e276dde0670389174616fe9285193,c000e0c4c400c4f2,Act of Valor (2012),Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']"
159510,159510.jpg,../data/raw/159510.jpg,182,268,JPEG,b4fcbab0842d4e6de6bf322125a26337,e6332d4563396363,KidÌ« senshi Gandamu II: Ai senshihen (1981),Animation|Action|Drama,"['Animation', 'Action', 'Drama']"
159511,159511.jpg,../data/raw/159511.jpg,182,268,JPEG,0ef8e80135f03d89c12ede68a57eb8ce,b47825cc62686065,Mobile Suit Gundam III: Encounters in Space (1982),Animation|Action|Drama,"['Animation', 'Action', 'Drama']"
1596350,1596350.jpg,../data/raw/1596350.jpg,182,268,JPEG,f07b6587800ff406e8b045b30cee5739,4c4cf0c86d64b232,This Means War (2012),Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']"
1598873,1598873.jpg,../data/raw/1598873.jpg,182,268,JPEG,9b673b59cc7ed2b3929bf9e3cc0c17dc,4ccc8e979b3b1615,Cleanskin (2012),Action|Crime|Drama,"['Action', 'Drama']"
159914,159914.jpg,../data/raw/159914.jpg,182,268,JPEG,e5401be48698fbc75084b7886e37a0fb,f8e4ecd447d38f47,Soul Music,Animation|Comedy|Fantasy,"['Animation', 'Comedy']"
159931,159931.jpg,../data/raw/159931.jpg,182,268,JPEG,d4e6fe8913263428ee37761366442d8c,f8cce806272f4918,Wyrd Sisters,Animation|Comedy|Fantasy,"['Animation', 'Comedy']"
1601913,1601913.jpg,../data/raw/1601913.jpg,182,268,JPEG,2c682ccc078bf13a058d34756fbf455c,98b2d6d4cc2bcce0,The Grey (2011),Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']"
1603807,1603807.jpg,../data/raw/1603807.jpg,182,268,JPEG,363519840779d4d7f8a5c51c069a2822,7afabada948606d3,Cheun (2009),Action|Crime|Drama,"['Action', 'Drama']"
160521,160521.jpg,../data/raw/160521.jpg,182,268,JPEG,4671269f964c893b7d7edd1cb8a00d97,6b3387edeccd83f0,Megazone 23 (1985),Animation|Action|Music,"['Animation', 'Action']"
1606600,1606600.jpg,../data/raw/1606600.jpg,182,268,JPEG,472ca8ca189726eee639c0f2a52be6dc,c7c7c2a2e1434504,DC Showcase: Jonah Hex (2010),Animation|Short|Action,"['Animation', 'Action']"
1608516,1608516.jpg,../data/raw/1608516.jpg,182,268,JPEG,0e887a0664f5b17c218fa3a28b4c4e59,8c81c3eee2b34d4f,Lauf Junge lauf (2013),Action|Drama|War,"['Action', 'Drama']"
1611224,1611224.jpg,../data/raw/1611224.jpg,182,268,JPEG,98e09f06c70246597c1910cca2113719,f0f0d8c8dc8e6cc4,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror,"['Action', 'Horror']"
1612319,1612319.jpg,../data/raw/1612319.jpg,182,268,JPEG,682fb591d250524fb337f6567db53bd4,33e8cce8f1e8ce36,Re-Kill (2015),Action|Horror,"['Action', 'Horror']"
1620446,1620446.jpg,../data/raw/1620446.jpg,182,268,JPEG,f1983ce551549719bb240f7d8450d33c,38aac4009e8ecc21,Day & Night (2010),Animation|Short|Comedy,"['Animation', 'Comedy']"
1620449,1620449.jpg,../data/raw/1620449.jpg,182,268,JPEG,471a0d4644cc1de75436824be834baca,6dea8e72e42c0c2c,Konferenz der Tiere (2010),Animation|Comedy|Family,"['Animation', 'Comedy']"
1621039,1621039.jpg,../data/raw/1621039.jpg,182,268,JPEG,9e1e80443835d341351554b2af4e6b0f,0726132706373b29,Free Birds (2013),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
162222,162222.jpg,../data/raw/162222.jpg,182,268,JPEG,b6398167bc877b49b215166e50e951a5,7713121c5d777f19,Cast Away (2000),Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']"
1623288,1623288.jpg,../data/raw/1623288.jpg,182,268,JPEG,0f151838fd666782a699615a184a5c42,7d79f936d0715171,ParaNorman (2012),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
1629374,1629374.jpg,../data/raw/1629374.jpg,182,268,JPEG,c9c2385b1b58800816c84ebf6e17e796,e89813b29a4b5a92,Ronal Barbaren (2011),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
1632481,1632481.jpg,../data/raw/1632481.jpg,182,268,JPEG,0a214e3435ff447b847738e3a0f6077a,1ece3b366b328019,Care Bears to the Rescue (2010),Animation|Adventure|Family,"['Animation', 'Adventure']"
1634003,1634003.jpg,../data/raw/1634003.jpg,182,268,JPEG,4d6ba1f16f39995d7092ca181f8322b1,1313346c4ccecd8f,Underdogs (2013),Animation|Adventure|Family,"['Animation', 'Adventure']"
163558,163558.jpg,../data/raw/163558.jpg,182,268,JPEG,f70b53d0a433c8475e501c177b352231,70c4d4f0a05c3664,Boo to You Too! Winnie the Pooh (1996),Animation|Short|Comedy,"['Animation', 'Comedy']"
163978,163978.jpg,../data/raw/163978.jpg,182,268,JPEG,5dad6855da177dcf1fa71db9951013ee,9fbc2f230606c6f0,The Beach (2000),Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']"
1639826,1639826.jpg,../data/raw/1639826.jpg,182,268,JPEG,13bbbfe080ccc04c411a8da4a55dea4d,eacc896b444b4ed1,Justin and the Knights of Valour (2013),Animation|Adventure|Family,"['Animation', 'Adventure']"
1640459,1640459.jpg,../data/raw/1640459.jpg,182,268,JPEG,e6d497a88dcbbd7c499c0acc73a53cd7,8f4b1787151333b2,Hobo with a Shotgun (2011),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']"
164052,164052.jpg,../data/raw/164052.jpg,182,268,JPEG,c82d47b0d47c98503dafe02d135e0d59,1c1b060400010240,Hollow Man (2000),Action|Horror|Sci-Fi,"['Action', 'Horror']"
1640718,1640718.jpg,../data/raw/1640718.jpg,182,268,JPEG,a46a736e7fedef4404bb46935ea61d16,f2b2f0e1d8ce8699,The Prophet (2014),Animation|Drama,"['Animation', 'Drama']"
164336,164336.jpg,../data/raw/164336.jpg,182,268,JPEG,93d01e210cea395bfaa5d8f769482dad,2733929dcf8e1b71,American Kickboxer 2 (1993),Action|Romance,"['Action', 'Romance']"
1646926,1646926.jpg,../data/raw/1646926.jpg,182,268,JPEG,95e87748691684bb81081e3d38b7b5ff,12fdb50d199c6676,Open Season 3 (2010),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
1646971,1646971.jpg,../data/raw/1646971.jpg,182,268,JPEG,fcf13d69745062702f355b490855e478,066467a6d3f1f0f2,How to Train Your Dragon 2 (2014),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1646980,1646980.jpg,../data/raw/1646980.jpg,182,268,JPEG,cc03e95efb1d6a8d39dbef36a907ba3e,c4a6e6ec4160bcae,The Double (2011),Action|Crime|Drama,"['Action', 'Drama']"
164917,164917.jpg,../data/raw/164917.jpg,182,268,JPEG,5cb5e2f932219903b1197f552b18407e,d0b6f07155a4f2f3,Spriggan (1998),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1649443,1649443.jpg,../data/raw/1649443.jpg,182,268,JPEG,cf8d9416e7e1b0c774020b988545c1be,28c47360669cead0,[REC] 4: Apocalypse (2014),Action|Horror,"['Action', 'Horror']"
1649444,1649444.jpg,../data/raw/1649444.jpg,182,268,JPEG,391d1815f8fa9a41dc956d3e1a000571,c8d8b28e84260767,[REC] 3: Genesis (2012),Horror|Romance,"['Horror', 'Romance']"
1650516,1650516.jpg,../data/raw/1650516.jpg,182,268,JPEG,d333ee9de17db4744a45790c47013fb1,70620545c4ccece8,Dead Genesis (2010),Action|Horror|Thriller,"['Action', 'Horror']"
1655413,1655413.jpg,../data/raw/1655413.jpg,182,268,JPEG,b3db4c3f0ca3c9e4e86c03833891b181,d0a0c3c31b8bc2b0,Le magasin des suicides (2012),Animation|Comedy|Musical,"['Animation', 'Comedy']"
1659343,1659343.jpg,../data/raw/1659343.jpg,182,268,JPEG,14f4839bc1c93e78b3caff7f591319e9,a4e46426a9d1938f,Universal Soldier: Day of Reckoning (2012),Action|Horror|Mystery,"['Action', 'Horror']"
1666700,1666700.jpg,../data/raw/1666700.jpg,182,268,JPEG,ad7cd53b37197368e110eaba004ed54c,53c6b65adafceb9b,Gosurori shokeinin (2010),Action|Horror,"['Action', 'Horror']"
1667133,1667133.jpg,../data/raw/1667133.jpg,182,268,JPEG,4a55e764406d6b993d91021e56362538,cc87232b23279194,The Taint (2011),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']"
1667889,1667889.jpg,../data/raw/1667889.jpg,182,268,JPEG,53c755fddaa0aea691965c240ae37502,e8e6d68fece8f0b6,Ice Age: Continental Drift (2012),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
1667903,1667903.jpg,../data/raw/1667903.jpg,182,268,JPEG,3eb554f472926d232b519404cabe1382,f5cf756567910c47,Thor: Tales of Asgard (2011),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1669698,1669698.jpg,../data/raw/1669698.jpg,182,268,JPEG,19a88113e12a1d7f0fe011a46a47efc7,cd0f2bc999032742,The Lost Thing (2010),Animation|Short|Drama,"['Animation', 'Drama']"
167046,167046.jpg,../data/raw/167046.jpg,182,268,JPEG,2dd3abedb5bce973f1df3b46dc1f4e08,b1c4f2d2cc858666,Beyond the Mind's Eye (1992),Animation|Short|Comedy,"['Animation', 'Comedy']"
167116,167116.jpg,../data/raw/167116.jpg,182,268,JPEG,5f97553be3039afa9e45ef50b9c76b7d,d8989c98c0c8ac8e,Desert Saints (2002),Action|Romance|Thriller,"['Action', 'Romance']"
167190,167190.jpg,../data/raw/167190.jpg,182,268,JPEG,a532b7173e746d27d1e1a68deb8d432b,b1ac46c72b2fb3d2,Hellboy (2004),Action|Fantasy|Horror,"['Action', 'Horror']"
167203,167203.jpg,../data/raw/167203.jpg,182,268,JPEG,26914e73aa6ac0504a1b5654c64c12f9,d4d2b6ecf8d8f8f8,I Dreamed of Africa (2000),Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']"
167247,167247.jpg,../data/raw/167247.jpg,182,268,JPEG,74dc9001708a108886a87eca2eb9877f,e4a0dc68f04c6233,The Land Before Time VI: The Secret of Saurus Rock (1998),Animation|Adventure|Family,"['Animation', 'Adventure']"
1673430,1673430.jpg,../data/raw/1673430.jpg,182,268,JPEG,141f9e201c89eb9389c0c782cca7685c,a2f6e4d434ea3a3c,Superman/Batman: Apocalypse (2010),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
1673702,1673702.jpg,../data/raw/1673702.jpg,182,268,JPEG,cd2132537006255a6567b2153fbd2c95,63e0cde6e205844e,Une vie de chat (2010),Animation|Crime|Family,['Animation']
1674047,1674047.jpg,../data/raw/1674047.jpg,182,268,JPEG,8641da5bc12677ed9118deccf0816f27,0050f2b23012d8e8,Birdemic 2: The Resurrection (2013),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']"
167482,167482.jpg,../data/raw/167482.jpg,182,268,JPEG,90b34688ac48eed3a7af4536b81f8de2,b1999366f2c66c60,Aladdin and His Magic Lamp (1967),Adventure|Fantasy|Romance,"['Adventure', 'Romance']"
167565,167565.jpg,../data/raw/167565.jpg,182,268,JPEG,249bff0a584fb2c65763f0ebd865b164,70d282e0e0f0b7b5,The Count of Monte Cristo,Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']"
1675758,1675758.jpg,../data/raw/1675758.jpg,182,268,JPEG,7b116c0521f49ea97881873f80a2618c,9cd8f0b060610041,The Maze (2010),Action|Horror|Thriller,"['Action', 'Horror']"
1677561,1677561.jpg,../data/raw/1677561.jpg,182,268,JPEG,00192fff6fa73027bebd6cdd38f5e063,1e0f4f0f0d0d0513,Karafuru (2010),Animation|Drama|Fantasy,"['Animation', 'Drama']"
1679332,1679332.jpg,../data/raw/1679332.jpg,182,268,JPEG,9e79d435e240b7887f74fce8968ff816,2c3e151e46ed9911,"Ultramarines: A Warhammer 40,000 Movie (2010)",Animation|Action|Fantasy,"['Animation', 'Action']"
1679335,1679335.jpg,../data/raw/1679335.jpg,182,268,JPEG,3fa7c2992c2cde326d6bcf742eb727aa,4c2132d840881071,Trolls (2016),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
1680138,1680138.jpg,../data/raw/1680138.jpg,182,268,JPEG,c4f353db419c84bc1ebd1fba10472b8f,8d4ce42626677515,Mega Python vs. Gatoroid (2011),Action|Horror|Sci-Fi,"['Action', 'Horror']"
1683043,1683043.jpg,../data/raw/1683043.jpg,182,268,JPEG,e3dcf12ede6a0999314181dfd275e995,96c4d0da869f8b9d,Green Lantern: Emerald Knights (2011),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
168856,168856.jpg,../data/raw/168856.jpg,182,268,JPEG,02d942f92879be878618e0f30b2dab8f,8e33717164f8f8f4,A Fish Tale (2000),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
16895,16895.jpg,../data/raw/16895.jpg,182,268,JPEG,e6795a4dc3897bca046630b583c94328,07f1934b4d911485,For Heaven's Sake (1926),Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']"
1691917,1691917.jpg,../data/raw/1691917.jpg,182,268,JPEG,148398632d6126b28349f69a6a029089,f2b9b1c70f3e67cd,Planes (2013),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
1694021,1694021.jpg,../data/raw/1694021.jpg,182,268,JPEG,e3a0f236b55b94f6e2aaf4858b72b490,b2f8c62c989adeee,Into the Grizzly Maze (2015),Action|Horror|Thriller,"['Action', 'Horror']"
